url_original,descricao_galeria
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1969%5D%7B505%7D%5B1969%5D%7B245%7D71-2.jpg,Aplicação de calda bordalesa em tomateiros em abrigos de cultivo. Foto: José Angelo Rebelo
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1969%5D%7B292%7D%5B1969%5D%7B218%7D71-1.jpg,Detalhe da cobertura da calda sobre a folha. Foto: Rafael G. F. Morales
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1969%5D%7B81%7D%5B1969%5D%7B477%7D72.jpg,Agitação constante da calda bordalesa enquanto ocorre a aplicação nas plantas. Foto: José Angelo Rebelo
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1969%5D%7B51%7D%5B1969%5D%7B177%7D73.jpg,Grumos ou membranas de precipitação em torno das partículas de hidróxido de cálcio na calda bordalesa. Foto: José Angelo Rebelo
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1969%5D%7B457%7D%5B1969%5D%7B542%7D74-5.jpg,"Velocidade de precipitação da calda bordalesa com pH 7,0 após 20 min. Foto: Rafael G. F. Morales"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1970%5D%7B480%7D75.jpg,"Calda sulfocálcica, adição da cal. Foto: Alexandre Visconti"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B1970%5D%7B427%7D76.jpg,"Calda sulfocálcica, adição do enxofre. Foto: Alexandre Visconti"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11142%5D%7B113%7Dp_20161125_160523.jpg,Buraco no caule provocado pela larva da praga. Foto: Aline Siminski Bellincanta
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11142%5D%7B422%7Dp_20161125_160548.jpg,Buraco no caule provocado pela larva da praga. Foto: Aline Siminski Bellincanta
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11142%5D%7B464%7Dp_20161125_160702.jpg,Buraco no caule provocado pela larva da praga. Foto: Aline Siminski Bellincanta
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11142%5D%7B221%7Dp_20161125_160820.jpg,Buraco no caule provocado pela larva da praga. Foto: Aline Siminski Bellincanta
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11142%5D%7B471%7D20181211_150924.jpg,Comprometimento da base do caule devido ao ataque da praga. Foto: Aline Siminski Bellincanta
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11142%5D%7B35%7Dp_20161125_160523_-_copia.jpg,Detalhe dos sintomas da ocorrência da praga.Foto: Aline Siminski Bellincanta
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11142%5D%7B33%7D20190204_090050.jpg,Imagens da praga. Foto: Aline Siminski Bellincanta
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11142%5D%7B465%7D20181211_150855.jpg,Murcha da planta em decorrência do comprometimento do sistema vascular. Foto: Aline Siminski Bellincanta
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11142%5D%7B197%7D20181211_150914.jpg,Murcha da planta em decorrência do comprometimento do sistema vascular. Foto: Aline Siminski Bellincanta
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11142%5D%7B9%7Dp_20161125_161111.jpg,Murcha da planta em decorrência do comprometimento do sistema vascular. Foto: Aline Siminski Bellincanta
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11142%5D%7B428%7D20181211_150805.jpg,Sintomas dos danos provocados pelo ataque da praga. Foto: Aline Siminski Bellincanta
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11142%5D%7B92%7D20181211_150811.jpg,Sintomas dos danos provocados pelo ataque da praga. Foto: Aline Siminski Bellincanta
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11158%5D%7B238%7Damendoim_de_jardim%2C_chapeco%2C_leandro_wildner%2C_2015.jpg,"Amendoim de jardim, Chapecó. Foto: Leandro Wildner, 2015."
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11158%5D%7B201%7Damendoim_de_jardim%2C_chapeco%2C_sc%2C_leandro_wildner%2C_2015.jpg,"Amendoim de jardim, Chapecó, SC. Foto: Leandro Wildner, 2015."
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11158%5D%7B292%7Damendoim_forrageroxcitros%2C_itaipu_rural_show_2007_acervo_leandro_wilder.jpg,"Amendoim forrageroXcitros, ITAIPU RURAL SHOW_2007. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11158%5D%7B500%7Damendom_forrageiro_pomar_kiwi_epagri_em_pinhalzinho_2019.jpg,Amendom forrageiro_pomar Kiwi_Epagri EM Pinhalzinho_2019. Foto: Leandro Wildner
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11158%5D%7B62%7Ddetalhe_floracao_amendoim_for._epagri-cepaf._cda_2006.jpg,Detalhe floração amendoim for. Epagri-Cepaf. CDA 2006. Foto: Leandro Wildner
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11158%5D%7B238%7Dfloracao_amendoim_for._epagri-cepaf._itaipu_rural_show_2007.jpg,Floração amendoim for. Epagri-Cepaf. ITAIPU RURAL SHOW 2007. Foto: Leandro Wildner
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11158%5D%7B42%7Dfloracao_amendoim_forrageiro._epagri-cepaf._cda_2006_2.jpg,Floração Amendoim forrageiro. Epagri-Cepaf. CDA 2006. Foto: Leandro Wildner
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11158%5D%7B8%7Damendoim_forrageiro_foto_edson_almeida_eeituporanga.jpg,Sementes. Foto: Leandro do Prado Wildner
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11160%5D%7B283%7Daveia_branca_foto_juliane_justen.jpg,Consórcio de plantas. Foto: Leandro do Prado Wildner
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11160%5D%7B27%7Daveia_branca_alexandre_sasso.jpeg,Lavoura. Foto: Leandro do Prado Wildner
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11160%5D%7B228%7Dimg-20210321-wa0091.jpg,Palhada de aveia branca como cobertura de solo. Foto: Juliane Garcia Knapik Justen
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11160%5D%7B176%7Dimg-20210321-wa0092.jpg,Palhada de aveia branca como cobertura de solo. Foto: Juliane Garcia Knapik Justen
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11160%5D%7B505%7Daveia_branca_agronomica_15set2022_foto_juliane_justen.jpg,Panícula. Foto: Juliane Garcia Knapik Justen
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11160%5D%7B515%7Daveia_branca_set2022_foto_leandro_do_prado_wildner.jpg,Sementes. Foto: Leandro do Prado Wildner
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11162%5D%7B70%7Daveia_preta_%2B_ervilha_forrgeira__epagri-cepaf__2015.jpg,Aveia preta + ervilha forrgeira_ Epagri-Cepaf_ 2015. Foto: Leandro Wildner
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11162%5D%7B358%7Daveia_preta_cepaf_2011_%282%29_epagri-cepaf..jpg,Aveia preta Cepaf 2011 (2) Epagri-Cepaf. Foto: Leandro Wildner
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11162%5D%7B429%7Daveia_preta_comum_cetrec_2006.jpg,Aveia preta comum CETREC 2006. Foto: Leandro Wildner
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11162%5D%7B145%7Daveia_preta_tardia_cetrec_2006_2.jpg,Aveia preta tardia CETREC 2006. Foto: Leandro Wildner
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11162%5D%7B178%7Daveia_preta_1._epagri-cepaf%2C_1999..jpg,"Aveia preta 1. Epagri-Cepaf, 1999. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11162%5D%7B377%7Daveia_preta_consorcio_tremoco_branco_agronomica_julho2020_foto_juliane.jpg,Aveia preta_consorcio tremoço branco_Agronômica_julho2020. Foto: Juliane Garcia Knapik Justen
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11162%5D%7B431%7Daveia_preta_inverno._nov_2014_epagri-cepaf.jpg,Aveia preta_inverno. nov 2014_Epagri-Cepaf. Foto: Leandro Wildner
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11162%5D%7B386%7Daveia_preta_ju2017_rio_das_antas_foto_charles_seidel.png,Aveia preta_ju2017_Rio das Antas. Foto: Charles Seidel
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11162%5D%7B508%7Daveia_preta_manejo_apresentacao_leandro_wildner.jpg,Aveia preta_manejo. Foto: Leandro Wildner
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11162%5D%7B239%7Dcitrosxaveia_preta%2C_epagri_-_cepaf%2C_1999.jpg,"Citros X aveia preta, Epagri - Cepaf, 1999. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11162%5D%7B511%7Dcultivo_minimo_aveia_cetrec._1999..jpg,Cultivo mínimo aveia CETREC. 1999. Foto: Leandro Wildner
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11162%5D%7B103%7Ddetalhe_panicula_aveia_preta.jpg,Detalhe panícula da aveia preta. Foto: Leandro do Prado Wildner
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11162%5D%7B228%7Dincorporacao_aveia._claudino_monegat._1990..jpg,Incorporação aveia. 1990. Foto: Claudino Monegat
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11162%5D%7B493%7Dmanejo_rolo-faca_aveia_preta._epagri-cepaf%2C_2006._2.jpg,"Manejo rolo-faca aveia preta. Epagri-Cepaf, 2006. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11162%5D%7B86%7Dmanejo_rolo-faca_aveia_preta._epagri-cepaf%2C_2006..jpg,"Manejo rolo-faca aveia preta. Epagri-Cepaf, 2006. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11162%5D%7B159%7Dpaniculas_aveia_preta_comum._epagri%2C_2007..jpg,"Panículas aveia preta comum. Epagri, 2007. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11162%5D%7B532%7Dpaniculas_aveia_preta._epagri%2C_1999..jpg,"Panículas aveia preta. Epagri, 1999. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11162%5D%7B44%7Drolo-faca_em_aveia._cetrec%2C_1991..jpg,"Rolo-faca em aveia. CETREC, 1991. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11162%5D%7B18%7Dsemeadura_soja_em_aveia_em_pe._epagri_smoeste%2C_2016._1.jpg,"Semeadura soja em aveia em pé. Epagri SMOeste, 2016. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11162%5D%7B212%7Dsemeadura_soja_em_aveia_em_pe._epagri_smoeste%2C_2016._2.jpg,"Semeadura soja em aveia em pé. Epagri SMOeste, 2016. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11162%5D%7B274%7Daveia_preta_set2022_foto_leandro_do_prado_wildner.jpg,Sementes. Foto: Leandro do Prado Wildner
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11163%5D%7B189%7Dcanola_com_flores_amarelas_agronomica_10set19_foto_juliane.jpg,Canola com flores amarelas_Agronômica_10set19. Foto: Juliane Garcia Knapik Justen
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11163%5D%7B259%7Dcanola_agronomica_6set2020_foto_juliane.jpg,Canola_Agronômica_6set2020. Foto: Juliane Garcia Knapik Justen
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11163%5D%7B143%7Dcanola_agronomica_7ago2019_foto_juliane.jpg,canola_Agronômica_7ago2019. Foto: Juliane Garcia Knapik Justen
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11163%5D%7B232%7Dcanola_rio_do_sul_set2018_foto_juliane.jpg,canola_Rio do Sul_set2018. Foto: Juliane Garcia Knapik Justen
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11163%5D%7B109%7Dcanola_sementes_agronomica_nov2019_foto_juliane.jpg,canola_sementes_Agronômica_nov2019. Foto: Juliane Garcia Knapik Justen
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11163%5D%7B164%7Dcanola_foto_juliane_justen.jpg,Sementes. Foto: Juliane Garcia Knapik Justen
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11170%5D%7B95%7Dchicharo_-_epagri-cepaf%2C_1988..jpg,"Chicharo - Epagri-Cepaf, 1988. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11170%5D%7B44%7Dchicharo_agronomica_2020_foto_juliane.jpg,Chícharo_Agronômica_2020. Foto: Juliane Garcia Knapik Justen
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11170%5D%7B256%7Dchicharo_2020_foto_juliane1.jpg,Chicharo_2020. Foto: Juliane Garcia Knapik Justen
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11170%5D%7B263%7Dchicharo_2020_foto_juliane.jpg,Chicharo_2020. Foto: Juliane Garcia Knapik Justen
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11170%5D%7B165%7Dcitros5_x_chicharo_hirsuto%2C_epagri_-_cepaf%2C_1999..jpg,"Citros x chícharo hirsuto, Epagri - Cepaf, 1999. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11170%5D%7B13%7Dcitros6_x_chicharo_hirsusto%2C_epagri_-_cepaf%2C_1999..jpg,"Citros x chícharo hirsuto, Epagri - Cepaf, 1999. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11170%5D%7B191%7Dchicharo_2020_foto_juliane.jpg,Flores. Foto: Leandro do Prado Wildner
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11170%5D%7B484%7Dsementes_chicharo_foto_juliane_justen.jpg,Sementes. Foto: Leandro do Prado Wildner
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11168%5D%7B433%7Dazevem_apresentacao_lauro.jpg,Azevem. Foto: Lauro Krunvald
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11168%5D%7B520%7Dazevem_foto_iara_zimmermann.jpg,Azevem. Foto: Iara Zimmermann
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11168%5D%7B468%7Dcob.solo_azevem_epagri-cepaf_2011_%281%29.jpg,Cobertura de solo com azevém. Epagri-Cepaf 2011. Foto: Leandro Wildner
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11168%5D%7B87%7Dcob.solo_azevem_epagri-cepaf_2011_%282%29.jpg,Cobertura de solo com azevém. Epagri-Cepaf 2011. Foto: Leandro Wildner
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11168%5D%7B285%7Dfrutificacao_azevem._epagri-cepaf%2C_2011..jpg,"Frutificação azevém. Epagri-Cepaf, 2011. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11168%5D%7B222%7Dpalhada_azevem_final_de_ciclo._epagri-cepaf%2C_2014._2..jpg,"Palhada azevém final de ciclo. Epagri-Cepaf, 2014. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11168%5D%7B3%7Dpalhada_azevem_final_de_ciclo._epagri-cepaf%2C_2014..jpg,"Palhada azevém final de ciclo. Epagri-Cepaf, 2014. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11168%5D%7B516%7Dimg_20221005_160432229_hdr_%281%29.jpg,Panícula. Foto: Leandro do Prado Wildner
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11168%5D%7B246%7Dazevem_set2022_foto_leandro_do_prado_wildner1.jpg,Sementes. Foto: Leandro do Prado Wildner
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11201%5D%7B139%7Dtremoco_branco.jpg,Aspecto geral da planta. Foto: Leandro do Prado Wildner
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11201%5D%7B326%7Dimg_20221027_152630474_hdr_%281%29.jpg,Aspecto geral da planta. Foto: Leandro do Prado Wildner
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11201%5D%7B322%7Ddetalhes_raiz_tremoco_branco._epagri-cepaf%2C_2013._001.jpg,"Detalhes raíz tremoço branco. Epagri-Cepaf, 2013. Foto: Leandro Wildner."
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11201%5D%7B356%7Ddetalhes_tremoco_branco._epagri-cepaf%2C_2013_003.jpg,"Detalhes tremoço branco. Epagri-Cepaf, 2013. Foto: Leandro Wildner."
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11201%5D%7B155%7Dfloracao_tremoco_branco._cetrec%2C_2007_2..jpg,"Floração tremoço branco. CETREC, 2007. Foto: Leandro Wildner."
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11201%5D%7B455%7Ddetalhes_raiz%2C_folhas_e_flores_tremoco_branco_foto_leandro_wildner.jpg,"Raiz, flores e folhas. Foto: Leandro do Prado Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11201%5D%7B334%7Dtremoco_branco_20220927_2.jpg,Sementes. Foto: Leandro do Prado Wildner
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11201%5D%7B331%7Dtremoco_branco%2C_cetrec%2C_2007_1..jpg,"Tremoço branco, CETREC, 2007. Foto: Leandro Wildner."
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11201%5D%7B177%7Dtremoco_branco._cetrec%2C_2007_3..jpg,"Tremoço branco. CETREC, 2007. Foto: Leandro Wildner."
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11201%5D%7B355%7Dtremoco_branco._cetrec%2C_2007..jpg,"Tremoço branco. CETREC, 2007. Foto: Leandro Wildner."
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11201%5D%7B139%7Dtremoco_branco._claudino_mongat%2C_1999..jpg,"Tremoço branco. Claudino Mongat, 1999. Foto: Leandro Wildner."
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11202%5D%7B169%7Daspecto_geral.jpg,Aspecto geral da planta. Foto: Juliane Garcia Knapik Justen
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11202%5D%7B243%7Dtremoco_azul_agronomica_05set2022_foto_juliane_justen.jpg,Flores. Foto: Juliane Garcia Knapik Justen
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11202%5D%7B148%7Dtremoco_azul_agronomica_17maio2021_foto_juliane_justen.jpg,Plântula. Foto: Juliane Garcia Knapik Justen
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11202%5D%7B368%7Dtremoco_azul_set2022_foto_leandro_do_prado_wildner.jpg,Sementes. Foto: Leandro do Prado Wildner
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11202%5D%7B265%7Dtremoco_azul_apresentacao_leandro_wilder.jpg,Tremoço azul_apresentação Leandro Wilder. Foto: Leandro Wildner.
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11202%5D%7B473%7Dtremoco_azul_colecao_leandro_nov2018_foto_juliane.jpg,Tremoço azul_coleção Leandro_nov2018. Foto: Juliane Garcia Knapik Justen.
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11202%5D%7B510%7Dtremoco_azul_agronomica_18set2021_foto_juliane_justen.jpg,Vagens. Foto: Juliane Garcia Knapik Justen
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11203%5D%7B233%7Dtremoco_amarelo_consorcio_com_aveia_crioula_e_ervilhaca_leandro_wildner.jpg,Consócio com aveia. Foto: Leandro do Prado Wildner
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11203%5D%7B419%7Dtremoco_amarelo_14_fevereiro_2022_foto_juliane.jpg,Flores. Foto: Juliane Garcia Knapik Justen
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11203%5D%7B370%7Dtremoco_amarelo_agronomica_20set2022_foto_juliane_justen.jpg,Sementes. Foto: Leandro do Prado Wildner
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11203%5D%7B279%7Dtremoco_amarelo_consorcio_com_aveia_crioula_e_ervilhaca_leandro_wildner.jpg,Tremoço amarelo_consórcio com aveia crioula e ervilhaca. Foto: Leandro Wildner.
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11203%5D%7B336%7Dimg_20221027_152451778_hdr_%281%29.jpg,Vagem. Foto: Leandro do Prado Wildner
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11171%5D%7B288%7Dervilha_forrageira_apresentacao_lauro.jpg,Ervilha forrageira. Foto: Lauro Krunvald
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11171%5D%7B7%7Dervilha_forrageira_apresentacao_leandro_wildner.jpg,Ervilha forrageira. Foto: Leandro Wildner
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11171%5D%7B238%7Dervilha_forrageira._epagri-cepaf%2C_2005..jpg,"Ervilha forrageira. Epagri-Cepaf, 2005. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11171%5D%7B88%7Dc.jpg,Ervilha forrageira 1995. Foto: Claudino Monegat
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11171%5D%7B52%7Dervilha_forrageira_dona_emma_4set2018_foto_juliane.jpg,Ervilha forrageira_Dona Emma_4set2018. Foto: Juliane Garcia Knapik Justen
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11171%5D%7B33%7Dflor_ervilha_for._epagri-cepaf%2C_2007_3..jpg,"Flor ervilha. Epagri-Cepaf, 2007. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11171%5D%7B253%7Dflor_ervilha_for._epagri-cepaf%2C_2007_2..jpg,"Flor ervilha for. Epagri-Cepaf, 2007. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11171%5D%7B246%7Dflor_ervilha_for._epagri-cepaf%2C_2007_1..jpg,"Flor ervilha for. Epagri-Cepaf, 2007. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11171%5D%7B231%7Dflor_ervilha_for._epagri-cepaf%2C_2007_3..jpg,"Flor ervilha for. Epagri-Cepaf, 2007. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11171%5D%7B296%7Dflor_ervilha_for._epagri-cepaf%2C_2007_4..jpg,"Flor ervilha for. Epagri-Cepaf, 2007. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11171%5D%7B498%7Dfloracao_ervilha_forrageira_epagri-cepaf%2C_2007_5..jpg,"Floração ervilha forrageira Epagri-Cepaf, 2007. Foto: Leandro Wildner"
