id,novo_nome,url_original,descricao,descricao_galeria
188,188.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B119%5D%7B526%7Dendurance.jpg,,
189,189.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B11969%5D%7B435%7Dfigura_1_-_copia.jpg,,
190,190.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B11971%5D%7B121%7D5.jpg,,
191,191.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B11972%5D%7B207%7Dgrilos_agrolink.jpg,,
192,192.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B11991%5D%7B501%7Dfigura_4_-_copia.jpg,,
193,193.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12%5D%7B128%7Ditaipava.jpg,,
194,194.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B120%5D%7B27%7Denpower.jpg,,
195,195.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12021%5D%7B523%7Dfigura_5_-_copia.jpg,,
196,196.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B121%5D%7B38%7Dn901.jpg,,
197,197.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B122%5D%7B116%7Dinovatr.jpg,,
198,198.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12203%5D%7B302%7Dfigura_7_-_copia.jpg,,
199,199.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12204%5D%7B236%7Dfigura_14_-_copia.jpg,,
200,200.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B123%5D%7B123%7Du2006.jpg,,
201,201.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12407%5D%7B156%7D%5B12407%5D%7B278%7Dmildio_1.jpg,,
202,202.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12408%5D%7B299%7Dqueimas_das_pontas_principal_-_copia.jpg,,
203,203.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12409%5D%7B474%7Dpodridao_branca_principal.jpg,,
204,204.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12410%5D%7B66%7Diysv_principal.jpg,,
205,205.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12411%5D%7B33%7Dpodridao_bacteriana_principal.jpg,,
206,206.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12412%5D%7B50%7Dfigura_12.jpg,,
207,207.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12413%5D%7B401%7Dcanteiros_de_producao_de_mudas.jpg,,
208,208.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12543%5D%7B381%7Dmudas_em_ponto_de_transplante_2.jpg,,
209,209.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12544%5D%7B127%7Dfigura_1.jpg,,
210,210.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12553%5D%7B10%7Dakamaru.jpg,,
211,211.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12555%5D%7B47%7Dalfa_tropical.jpg,,
212,212.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12556%5D%7B529%7Dalvorada.jpg,,
213,213.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12557%5D%7B416%7Dandromeda.jpg,,
214,214.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12558%5D%7B229%7Dannika.jpg,,
215,215.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12559%5D%7B264%7Daquarius.jpg,,
216,216.png,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12560%5D%7B330%7Darizona.png,,
217,217.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12561%5D%7B221%7Datlanta.jpg,,
218,218.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12562%5D%7B418%7Daurea.jpg,,
219,219.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12563%5D%7B363%7Daurora.jpg,,
220,220.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12564%5D%7B315%7Dazteca.jpg,,
221,221.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12565%5D%7B28%7Dbaia_periforme.jpg,,
222,222.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12566%5D%7B446%7Dbella_catarina.jpg,,
223,223.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12567%5D%7B174%7Dbaia_periforme_super_precoce.jpg,,
224,224.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12568%5D%7B549%7Dbella_dura.jpg,,
225,225.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12569%5D%7B550%7Dbella_vista.jpg,,
226,226.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12570%5D%7B457%7Dbeta_cristal.jpg,,
227,227.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12571%5D%7B202%7Dboreal.jpg,,
228,228.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12572%5D%7B312%7Dbr19.jpg,,
229,229.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12573%5D%7B50%7Dbr23.jpg,,
230,230.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12574%5D%7B75%7Dbr25.jpg,,
231,231.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12575%5D%7B342%7Dbr27.jpg,,
232,232.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12576%5D%7B545%7Dbr29.jpg,,
233,233.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12577%5D%7B268%7Dbranca_rainha_para_conserva.jpg,,
234,234.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12578%5D%7B85%7Dbrisa_-_ipa_12.jpg,,
235,235.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12579%5D%7B377%7Dbrs_367.jpg,,
236,236.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12580%5D%7B479%7Dbrs_alfa_sao_francisco.jpg,,
237,237.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12581%5D%7B21%7Dbrs_cascata.jpg,,
238,238.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12582%5D%7B446%7Dbrunella.jpg,,
239,239.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12583%5D%7B512%7Dbuccaneer.jpg,,
240,240.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12584%5D%7B248%7Dcadillac.jpg,,
243,243.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12587%5D%7B420%7Dcelebra.jpg,,
244,244.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12588%5D%7B363%7Dcolina.jpg,,
245,245.png,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12589%5D%7B442%7Dcolorada.png,,
246,246.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12590%5D%7B145%7Dcomposto_ipa-6.jpg,,
247,247.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12591%5D%7B370%7Dconquista.jpg,,
248,248.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12592%5D%7B66%7Depagri_362_crioula_alto_vale.jpg,,
249,249.webp,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12593%5D%7B332%7Dcristalina.webp,,
250,250.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12594%5D%7B215%7Ddallas.jpg,,
251,251.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12595%5D%7B327%7Ddiamante.jpg,,
252,252.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12596%5D%7B531%7Ddon_victor.jpg,,
253,253.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12597%5D%7B207%7Ddourada.jpg,,
254,254.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12598%5D%7B257%7Dempasc_352_bola_precoce.jpg,,
255,255.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12599%5D%7B532%7Dempasc_355_juporanga.jpg,,
256,256.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B126%5D%7B230%7Dabsoluto.jpg,,
257,257.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12600%5D%7B506%7Depagri_363_superprecoce.jpg,,
258,258.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12601%5D%7B460%7Dexpress.jpg,,
259,259.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12602%5D%7B127%7Dfernanda.jpg,,
260,260.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12603%5D%7B540%7Dfranciscana_ipa_10.jpg,,
261,261.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12604%5D%7B201%7Dgamay.jpg,,
262,262.png,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12605%5D%7B86%7Dgauchinha.png,,
263,263.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12606%5D%7B25%7Dgobi.jpg,,
264,264.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12607%5D%7B511%7Dgran_valley.jpg,,
265,265.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12608%5D%7B514%7Dgranex_429.jpg,,
266,266.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12609%5D%7B435%7Dgranex_isla_importada.jpg,,
267,267.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12610%5D%7B290%7Dht125_%28belinha%29.jpg,,
268,268.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12611%5D%7B52%7Dht215_%28super_bola%29.jpg,,
269,269.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12612%5D%7B402%7Dimperatriz.jpg,,
270,270.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12613%5D%7B542%7Dimperial.jpg,,
271,271.webp,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12614%5D%7B76%7Dipa_10.webp,,
272,272.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12615%5D%7B317%7Dipa_11.jpg,,
273,273.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12616%5D%7B119%7Dirati.jpg,,
274,274.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12617%5D%7B90%7Djubileu.jpg,,
275,275.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12618%5D%7B80%7Dkoda.jpg,,
276,276.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12619%5D%7B115%7Dlambada.jpg,,
277,277.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12620%5D%7B350%7Dlola.jpg,,
278,278.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12621%5D%7B391%7Dlombardi.jpg,,
279,279.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12622%5D%7B537%7Dluana.jpg,,
280,280.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12623%5D%7B483%7Dlucinda.jpg,,
281,281.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12624%5D%7B100%7Dteste-da-cebola.jpg,,
282,282.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12625%5D%7B529%7Dmalbec.jpg,,
283,283.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12626%5D%7B497%7Dmata_hari.jpg,,
284,284.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12627%5D%7B450%7Dmenina.jpg,,
285,285.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12628%5D%7B478%7Dmercedes.jpg,,
286,286.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12629%5D%7B426%7Dmercosul_ht.jpg,,
287,287.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12630%5D%7B389%7Dmirela.jpg,,
288,288.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12631%5D%7B306%7Dmontana.jpg,,
289,289.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12632%5D%7B545%7Dmorena.jpg,,
290,290.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12633%5D%7B136%7Domega_01.jpg,,
291,291.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12634%5D%7B262%7Donix_1.jpg,,
292,292.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12635%5D%7B468%7Doptoma.jpg,,
293,293.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12636%5D%7B536%7Dpatricia.jpg,,
294,294.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12637%5D%7B456%7Dpera_norte_14_bojuda_do_rio_grande.jpg,,
295,295.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12638%5D%7B445%7Dperfecta.jpg,,
296,296.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12639%5D%7B279%7Dpetroline_1.jpg,,
297,297.png,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12640%5D%7B70%7Dpodium.png,,
298,298.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12641%5D%7B467%7Dcebola-predator.jpg,,
299,299.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12642%5D%7B325%7Dpredileta.jpg,,
300,300.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12643%5D%7B121%7Dcebola-primavera-amarela.jpg,,
301,301.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12644%5D%7B40%7Dcebola-princesa.jpg,,
302,302.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12645%5D%7B109%7Dcebola-primavera-baia.jpg,,
303,303.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12646%5D%7B309%7Dcebola-phyton.jpg,,
304,304.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12647%5D%7B520%7Dcebola-rainha.jpg,,
305,305.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12648%5D%7B65%7Dcebola-rebecca.jpg,,
306,306.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12649%5D%7B217%7Dred_coach_22.jpg,,
307,307.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12650%5D%7B477%7Dcebola-red-creole.jpg,,
308,308.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12651%5D%7B56%7Dcebola-regent.jpg,,
309,309.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12652%5D%7B339%7Dregia.jpg,,
310,310.webp,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12653%5D%7B25%7Drio_das_antas.webp,,
311,311.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12654%5D%7B509%7Dcebola-rio-grande.jpg,,
312,312.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12655%5D%7B258%7Dcebola-rio-vermelho.jpg,,
313,313.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12656%5D%7B370%7Droxa_-_ipa_3.jpg,,
314,314.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12657%5D%7B323%7Dcebola-safira.jpg,,
315,315.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12658%5D%7B538%7Dcebola-salto-grande.jpg,,
316,316.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12659%5D%7B232%7Dscs366_poranga.jpg,,
317,317.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12660%5D%7B202%7Dcebola-serena.jpg,,
318,318.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12661%5D%7B80%7Dcebola-sirius.jpg,,
319,319.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12662%5D%7B202%7Dcebola-soberana.jpg,,
320,320.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12663%5D%7B174%7Dcebola-sulista.jpg,,
321,321.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12665%5D%7B78%7Dcebola-taiko.jpg,,
322,322.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12666%5D%7B106%7Dcebola-taila.jpg,,
323,323.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12667%5D%7B467%7Dcebola-texas-early-grano-502.jpg,,
324,324.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12668%5D%7B193%7Dcebola-texas-grano-502.jpg,,
325,325.webp,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12669%5D%7B300%7Dtropical_valley.webp,,
326,326.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12670%5D%7B177%7Dcebola-vale-ouro.jpg,,
327,327.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12671%5D%7B35%7Dcebola-vitoria.jpg,,
328,328.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12672%5D%7B131%7Dcebola-white-creole.jpg,,
329,329.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12673%5D%7B486%7Dxavante.jpg,,
330,330.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12674%5D%7B130%7Dxp_8010.jpg,,
331,331.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12675%5D%7B199%7Dsuperex_%28amarela_clara%29.jpg,,
332,332.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12676%5D%7B94%7Dgalega.jpg,,
333,333.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12677%5D%7B208%7Dcebola-robusta.jpg,,
334,334.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12678%5D%7B281%7Dscs_373_valessul.jpg,,
335,335.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B1268%5D%7B286%7D414.jpg,,
336,336.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12680%5D%7B11%7Ddsc09256.jpg,,
337,337.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12681%5D%7B391%7Dimg_20190724_152221389.jpg,,
338,338.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12683%5D%7B54%7Dcapa_1.jpg,,
339,339.png,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B1269%5D%7B294%7Dfoto_14.png,,
340,340.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12691%5D%7B358%7Dfigura_2.jpg,,
341,341.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12693%5D%7B369%7Dferti.jpg,,
342,342.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12694%5D%7B508%7D%5B12694%5D%7B129%7Dfigura_3.jpg,,
343,343.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12698%5D%7B513%7Dfigura_8_-_copia.jpg,,
344,344.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12699%5D%7B299%7Dfigura_11.jpg,,
345,345.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B127%5D%7B99%7Dthaise.jpg,,
346,346.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12700%5D%7B310%7Dfigura_13.jpg,,
347,347.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12701%5D%7B40%7Dfigura_14.jpg,,
348,348.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12702%5D%7B168%7Dfigura_15.jpg,,
349,349.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12703%5D%7B60%7Dfigura_16a.jpg,,
350,350.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12704%5D%7B366%7Dfigura_17a.jpg,,
351,351.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12705%5D%7B524%7Dfigura_18.jpg,,
352,352.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12706%5D%7B296%7Dfigura_19a.jpg,,
353,353.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12710%5D%7B385%7Daplicacao_de_composto_organico_sobre_a_palhada_de_adubacao_verde_antes_do_plantio_da_cebola_em_sistema_de_plantio_direto..jpg,,
354,354.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12736%5D%7B373%7Dcrioula_roxa.jpg,,
355,355.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B128%5D%7B540%7Ddolby.jpg,,
356,356.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B1288%5D%7B148%7D1.jpg,,
357,357.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B129%5D%7B157%7Dfascinio.jpg,,
358,358.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B1296%5D%7B449%7Dimg-20180503-wa0031.jpg,,
359,359.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B1297%5D%7B269%7D41.jpg,,
360,360.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12975%5D%7B131%7Dalmeirao-roxo.jpg,,
361,361.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12977%5D%7B512%7Daroeira.jpg,,
362,362.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12983%5D%7B217%7Dazedinha.jpg,,
363,363.png,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12985%5D%7B44%7Drecomendacao_cultivares.png,"Plantação de banana (Musa spp.) em larga escala, onde se destaca em primeiro plano o sistema de plantio em fileira dupla, caracterizado por duas linhas de mudas jovens de bananeira, de porte uniforme e folhas verdes vibrantes indicando sanidade, dispostas de forma paralela e próxima, com um espaçamento maior entre os conjuntos de fileiras duplas para facilitar o manejo e o trânsito de maquinário; ao longo das fileiras, é visível um sistema de irrigação por gotejamento, composto por mangueiras pretas com gotejadores que aplicam água e nutrientes diretamente na zona radicular das plantas, possibilitando a prática da fertirrigação para otimização de recursos; o solo, de cor avermelhada, mostra-se bem preparado, revolvido e com baixa infestação de plantas daninhas, refletindo boas práticas de manejo; ao fundo, a plantação se estende com bananeiras em estágios mais avançados de desenvolvimento e produção, formando um dossel denso que evidencia a magnitude do cultivo, complementado pela presença de uma torre metálica (possivelmente de telecomunicações ou para monitoramento climático) e pequenas edificações rurais, configurando um cenário de produção agrícola moderna e especializada.",
364,364.png,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12989%5D%7B464%7Dfoto_da_cebola.png,,
365,365.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12990%5D%7B516%7D47-1.jpg,,
366,366.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12992%5D%7B184%7D48-1.jpg,,
367,367.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12993%5D%7B251%7D49-1_-_copia.jpg,,
368,368.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12995%5D%7B266%7D50-2_-_copia.jpg,,
369,369.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12996%5D%7B424%7D51-1.jpg,,
370,370.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12997%5D%7B284%7D52-3_-_copia.jpg,,
371,371.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B12999%5D%7B393%7D53-1.jpg,,
372,372.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B13%5D%7B384%7Dcarina_golden.jpg,,
373,373.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B130%5D%7B220%7Dipa_6.jpg,,
374,374.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B13000%5D%7B512%7D54-2_-_copia.jpg,,
375,375.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B13001%5D%7B540%7D55-8.jpg,,
376,376.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B13002%5D%7B265%7Dbeldroega.jpg,,
377,377.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B13009%5D%7B305%7Dbertalha.jpg,,
378,378.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B13012%5D%7B237%7D57_-_copia.jpg,,
379,379.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B13015%5D%7B129%7D58-1_-_copia.jpg,,
380,380.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B13016%5D%7B166%7Dcapuchinha.jpg,,
381,381.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B13017%5D%7B79%7D59-2_-_copia.jpg,,
382,382.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B13019%5D%7B334%7D60-1_-_copia.jpg,,
383,383.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B13022%5D%7B254%7Derva-baleeira.jpg,,
384,384.jpg,http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B13026%5D%7B436%7D62_-_copia.jpg,,
